indicator_id,name,measure,geo_type_name,geo_join_id,data_value,geo_place_name,measure_info,time_period,message,start_date,unique_id
375,Nitrogen dioxide (NO2),Mean,UHF42,302,23.9,Central Harlem - Morningside Heights,ppb,Summer 2011,,2011-06-01T00:00:00.000,175982
375,Nitrogen dioxide (NO2),Mean,CD,210,20.4,Throgs Neck and Co-op City (CD10),ppb,Annual Average 2011,,2010-12-01T00:00:00.000,167648
375,Nitrogen dioxide (NO2),Mean,UHF42,408,19.0,Jamaica,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,176712
365,Fine particles (PM 2.5),Mean,UHF42,408,7.4,Jamaica,mcg/m3,Winter 2015-16,,2015-12-01T00:00:00.000,410840
365,Fine particles (PM 2.5),Mean,UHF42,306,10.2,Chelsea - Clinton,mcg/m3,Annual Average 2019,,2019-01-01T00:00:00.000,649732
375,Nitrogen dioxide (NO2),Mean,UHF42,306,20.2,Chelsea - Clinton,ppb,Summer 2021,,2021-06-01T00:00:00.000,740963
365,Fine particles (PM 2.5),Mean,CD,409,10.1,Kew Gardens and Woodhaven (CD9),mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,169506
365,Fine particles (PM 2.5),Mean,UHF42,104,10.5,Pelham - Throgs Neck,mcg/m3,Annual Average 2011,,2010-12-01T00:00:00.000,178486
375,Nitrogen dioxide (NO2),Mean,CD,303,17.9,Bedford Stuyvesant (CD3),ppb,Annual Average 2021,,2021-01-01T00:00:00.000,741204
375,Nitrogen dioxide (NO2),Mean,UHF42,407,16.6,Southwest Queens,ppb,Summer 2013,,2013-06-01T00:00:00.000,176081
375,Nitrogen dioxide (NO2),Mean,UHF42,409,16.8,Southeast Queens,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,176713
365,Fine particles (PM 2.5),Mean,UHF42,403,10.1,Flushing - Clearview,mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,177925
375,Nitrogen dioxide (NO2),Mean,CD,412,25.5,Jamaica and Hollis (CD12),ppb,Winter 2009-10,,2009-12-01T00:00:00.000,165851
365,Fine particles (PM 2.5),Mean,CD,304,7.7,Bushwick (CD4),mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,649977
375,Nitrogen dioxide (NO2),Mean,CD,411,21.3,Bayside and Little Neck (CD11),ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412814
375,Nitrogen dioxide (NO2),Mean,CD,203,14.9,Morrisania and Crotona (CD3),ppb,Summer 2018,,2018-06-01T00:00:00.000,602976
365,Fine particles (PM 2.5),Mean,CD,304,7.5,Bushwick (CD4),mcg/m3,Annual Average 2018,,2018-01-01T00:00:00.000,605975
375,Nitrogen dioxide (NO2),Mean,UHF42,304,26.5,Upper West Side,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,176698
365,Fine particles (PM 2.5),Mean,CD,209,7.3,Parkchester and Soundview (CD9),mcg/m3,Winter 2021-22,,2021-12-01T00:00:00.000,823178
375,Nitrogen dioxide (NO2),Mean,UHF42,408,14.9,Jamaica,ppb,Annual Average 2022,,2022-01-01T00:00:00.000,825996
365,Fine particles (PM 2.5),Mean,UHF34,208,6.3,Canarsie - Flatlands,mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742323
375,Nitrogen dioxide (NO2),Mean,UHF42,402,16.9,West Queens,ppb,Annual Average 2022,,2022-01-01T00:00:00.000,825708
365,Fine particles (PM 2.5),Mean,UHF34,203,7.5,Bedford Stuyvesant - Crown Heights,mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547513
365,Fine particles (PM 2.5),Mean,UHF42,308,14.6,Greenwich Village - SoHo,mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,177248
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,210,29.4,Coney Island - Sheepshead Bay,"per 100,000 children",2012-2014,,2012-01-02T00:00:00.000,518904
375,Nitrogen dioxide (NO2),Mean,UHF42,304,29.3,Upper West Side,ppb,Annual Average 2011,,2010-12-01T00:00:00.000,176614
365,Fine particles (PM 2.5),Mean,CD,209,10.8,Parkchester and Soundview (CD9),mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,170184
365,Fine particles (PM 2.5),Mean,CD,412,10.1,Jamaica and Hollis (CD12),mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,169568
375,Nitrogen dioxide (NO2),Mean,UHF42,410,9.9,Rockaways,ppb,Summer 2011,,2011-06-01T00:00:00.000,176000
375,Nitrogen dioxide (NO2),Mean,CD,210,25.4,Throgs Neck and Co-op City (CD10),ppb,Winter 2016-17,,2016-12-01T00:00:00.000,550056
365,Fine particles (PM 2.5),Mean,UHF42,102,8.7,Northeast Bronx,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,178568
375,Nitrogen dioxide (NO2),Mean,CD,412,14.3,Jamaica and Hollis (CD12),ppb,Annual Average 2020,,2020-01-01T00:00:00.000,667837
365,Fine particles (PM 2.5),Mean,UHF42,104,10.3,Pelham - Throgs Neck,mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,177940
365,Fine particles (PM 2.5),Mean,CD,103,7.6,Lower East Side and Chinatown (CD3),mcg/m3,Annual Average 2021,,2021-01-01T00:00:00.000,742401
375,Nitrogen dioxide (NO2),Mean,UHF42,410,18.0,Rockaways,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412538
375,Nitrogen dioxide (NO2),Mean,CD,303,26.7,Bedford Stuyvesant (CD3),ppb,Winter 2017-18,,2017-12-01T00:00:00.000,603013
365,Fine particles (PM 2.5),Mean,CD,111,9.7,East Harlem (CD11),mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,170410
375,Nitrogen dioxide (NO2),Mean,CD,202,16.3,Hunts Point and Longwood (CD2),ppb,Summer 2014,,2014-06-01T00:00:00.000,213413
375,Nitrogen dioxide (NO2),Mean,UHF42,407,24.0,Southwest Queens,ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602806
365,Fine particles (PM 2.5),Mean,CD,308,12.9,Crown Heights and Prospect Heights (CD8),mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,168543
375,Nitrogen dioxide (NO2),Mean,CD,210,16.7,Throgs Neck and Co-op City (CD10),ppb,Summer 2010,,2010-06-01T00:00:00.000,166704
375,Nitrogen dioxide (NO2),Mean,CD,210,15.4,Throgs Neck and Co-op City (CD10),ppb,Annual Average 2021,,2021-01-01T00:00:00.000,741189
386,Ozone (O3),Mean,Borough,2,34.0,Brooklyn,ppb,Summer 2016,,2016-06-01T00:00:00.000,411990
375,Nitrogen dioxide (NO2),Mean,UHF42,207,30.5,East Flatbush - Flatbush,ppb,Winter 2010-11,,2010-12-01T00:00:00.000,175346
640,Boiler Emissions- Total SO2 Emissions,Number per km2,UHF42,209,1.2,Bensonhurst - Bay Ridge,number,2015,,2015-01-01T00:00:00.000,179785
375,Nitrogen dioxide (NO2),Mean,CD,202,22.7,Hunts Point and Longwood (CD2),ppb,Summer 2009,,2009-06-01T00:00:00.000,166637
657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),Borough,2,34.9,Brooklyn,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628481
375,Nitrogen dioxide (NO2),Mean,CD,305,27.5,East New York and Starrett City (CD5),ppb,Winter 2013-14,,2013-12-01T00:00:00.000,213251
375,Nitrogen dioxide (NO2),Mean,UHF42,306,26.0,Chelsea - Clinton,ppb,Annual Average 2019,,2019-01-01T00:00:00.000,643387
365,Fine particles (PM 2.5),Mean,CD,411,6.0,Bayside and Little Neck (CD11),mcg/m3,Annual Average 2020,,2020-01-01T00:00:00.000,669964
375,Nitrogen dioxide (NO2),Mean,UHF42,102,17.9,Northeast Bronx,ppb,Summer 2010,,2010-06-01T00:00:00.000,175922
375,Nitrogen dioxide (NO2),Mean,UHF42,409,16.4,Southeast Queens,ppb,Annual Average 2017,,2017-01-01T00:00:00.000,549869
375,Nitrogen dioxide (NO2),Mean,UHF42,306,27.6,Chelsea - Clinton,ppb,Annual Average 2018,,2018-01-01T00:00:00.000,602771
375,Nitrogen dioxide (NO2),Mean,UHF42,307,30.1,Gramercy Park - Murray Hill,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412501
375,Nitrogen dioxide (NO2),Mean,UHF42,409,18.6,Southeast Queens,ppb,Winter 2021-22,,2021-12-01T00:00:00.000,825995
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,410,57.9,Rockaways,"per 100,000 children",2012-2014,,2012-01-02T00:00:00.000,518925
375,Nitrogen dioxide (NO2),Mean,UHF34,207,18.8,East Flatbush - Flatbush,ppb,Annual Average 2017,,2017-01-01T00:00:00.000,549917
375,Nitrogen dioxide (NO2),Mean,CD,412,13.3,Jamaica and Hollis (CD12),ppb,Summer 2019,,2019-06-01T00:00:00.000,643709
365,Fine particles (PM 2.5),Mean,UHF42,202,11.0,Downtown - Heights - Slope,mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,177945
657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),UHF42,202,24.1,Downtown - Heights - Slope,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628493
365,Fine particles (PM 2.5),Mean,CD,109,10.9,Morningside Heights and Hamilton Heights (CD9),mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,169464
365,Fine particles (PM 2.5),Mean,CD,413,6.9,Queens Village (CD13),mcg/m3,Winter 2015-16,,2015-12-01T00:00:00.000,411128
375,Nitrogen dioxide (NO2),Mean,CD,411,13.0,Bayside and Little Neck (CD11),ppb,Summer 2014,,2014-06-01T00:00:00.000,213452
365,Fine particles (PM 2.5),Mean,CD,205,8.7,Fordham and University Heights (CD5),mcg/m3,Summer 2021,,2021-06-01T00:00:00.000,742442
365,Fine particles (PM 2.5),Mean,UHF42,211,12.3,Williamsburg - Bushwick,mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,177912
375,Nitrogen dioxide (NO2),Mean,CD,212,22.0,Williamsbridge and Baychester (CD12),ppb,Winter 2009-10,,2009-12-01T00:00:00.000,165821
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,UHF42,102,18.6,Northeast Bronx,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131508
375,Nitrogen dioxide (NO2),Mean,Borough,4,28.3,Queens,ppb,Winter 2010-11,,2010-12-01T00:00:00.000,179281
375,Nitrogen dioxide (NO2),Mean,CD,212,15.7,Williamsbridge and Baychester (CD12),ppb,Summer 2012,,2012-06-01T00:00:00.000,166824
365,Fine particles (PM 2.5),Mean,UHF42,410,6.9,Rockaways,mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,410847
375,Nitrogen dioxide (NO2),Mean,Borough,2,13.6,Brooklyn,ppb,Summer 2016,,2016-06-01T00:00:00.000,412416
375,Nitrogen dioxide (NO2),Mean,CD,210,21.4,Throgs Neck and Co-op City (CD10),ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412721
375,Nitrogen dioxide (NO2),Mean,UHF42,304,23.2,Upper West Side,ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412492
375,Nitrogen dioxide (NO2),Mean,UHF42,201,22.9,Greenpoint,ppb,Annual Average 2013,,2012-12-01T00:00:00.000,176684
365,Fine particles (PM 2.5),Mean,UHF42,308,9.8,Greenwich Village - SoHo,mcg/m3,Summer 2016,,2016-06-01T00:00:00.000,410811
375,Nitrogen dioxide (NO2),Mean,UHF42,202,18.8,Downtown - Heights - Slope,ppb,Annual Average 2021,,2021-01-01T00:00:00.000,740919
375,Nitrogen dioxide (NO2),Mean,CD,305,21.2,East New York and Starrett City (CD5),ppb,Winter 2018-19,,2018-12-01T00:00:00.000,643635
375,Nitrogen dioxide (NO2),Mean,UHF42,501,22.6,Port Richmond,ppb,Winter 2017-18,,2017-12-01T00:00:00.000,602818
375,Nitrogen dioxide (NO2),Mean,UHF42,308,30.2,Greenwich Village - SoHo,ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336567
375,Nitrogen dioxide (NO2),Mean,CD,204,25.8,Highbridge and Concourse (CD4),ppb,Winter 2019-20,,2019-12-01T00:00:00.000,667610
375,Nitrogen dioxide (NO2),Mean,CD,211,23.6,Morris Park and Bronxdale (CD11),ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336789
375,Nitrogen dioxide (NO2),Mean,CD,410,17.2,South Ozone Park and Howard Beach (CD10),ppb,Annual Average 2016,,2015-12-31T00:00:00.000,412813
375,Nitrogen dioxide (NO2),Mean,CD,413,10.4,Queens Village (CD13),ppb,Summer 2021,,2021-06-01T00:00:00.000,741287
365,Fine particles (PM 2.5),Mean,UHF42,306,15.8,Chelsea - Clinton,mcg/m3,Winter 2013-14,,2013-12-01T00:00:00.000,212691
365,Fine particles (PM 2.5),Mean,UHF42,203,8.5,Bedford Stuyvesant - Crown Heights,mcg/m3,Summer 2021,,2021-06-01T00:00:00.000,742190
375,Nitrogen dioxide (NO2),Mean,UHF42,409,9.9,Southeast Queens,ppb,Summer 2021,,2021-06-01T00:00:00.000,741002
375,Nitrogen dioxide (NO2),Mean,UHF42,208,20.9,Canarsie - Flatlands,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412469
365,Fine particles (PM 2.5),Mean,CD,409,8.4,Kew Gardens and Woodhaven (CD9),mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,170450
375,Nitrogen dioxide (NO2),Mean,CD,410,17.4,South Ozone Park and Howard Beach (CD10),ppb,Annual Average 2017,,2017-01-01T00:00:00.000,550145
365,Fine particles (PM 2.5),Mean,CD,107,11.4,Upper West Side (CD7),mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,169462
375,Nitrogen dioxide (NO2),Mean,CD,401,30.8,Long Island City and Astoria (CD1),ppb,Winter 2010-11,,2010-12-01T00:00:00.000,165899
375,Nitrogen dioxide (NO2),Mean,UHF34,303,22.4,East Harlem,ppb,Annual Average 2017,,2017-01-01T00:00:00.000,549938
375,Nitrogen dioxide (NO2),Mean,UHF34,407,15.1,Southwest Queens,ppb,Annual Average 2021,,2021-01-01T00:00:00.000,741090
375,Nitrogen dioxide (NO2),Mean,UHF42,302,21.5,Central Harlem - Morningside Heights,ppb,Summer 2013,,2013-06-01T00:00:00.000,176066
365,Fine particles (PM 2.5),Mean,CD,302,11.1,Fort Greene and Brooklyn Heights (CD2),mcg/m3,Summer 2012,,2012-06-01T00:00:00.000,169481
640,Boiler Emissions- Total SO2 Emissions,Number per km2,UHF42,303,11.6,East Harlem,number,2013,,2013-01-01T00:00:00.000,130417
365,Fine particles (PM 2.5),Mean,CD,306,11.7,Park Slope and Carroll Gardens (CD6),mcg/m3,Summer 2009,,2009-06-01T00:00:00.000,169308
375,Nitrogen dioxide (NO2),Mean,CD,409,20.1,Kew Gardens and Woodhaven (CD9),ppb,Annual Average 2014,,2013-12-01T00:00:00.000,213627
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,409,53.8,Southeast Queens,"per 100,000 children",2012-2014,,2012-01-02T00:00:00.000,518924
365,Fine particles (PM 2.5),Mean,UHF34,211,10.0,Williamsburg - Bushwick,mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334122
375,Nitrogen dioxide (NO2),Mean,UHF34,208,14.3,Canarsie - Flatlands,ppb,Annual Average 2021,,2021-01-01T00:00:00.000,741054
365,Fine particles (PM 2.5),Mean,CD,410,8.0,South Ozone Park and Howard Beach (CD10),mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,170451
375,Nitrogen dioxide (NO2),Mean,CD,412,25.0,Jamaica and Hollis (CD12),ppb,Winter 2016-17,,2016-12-01T00:00:00.000,550152
365,Fine particles (PM 2.5),Mean,CD,209,8.6,Parkchester and Soundview (CD9),mcg/m3,Summer 2014,,2014-06-01T00:00:00.000,213951
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,305,18.6,Upper East Side,"per 100,000 children",2015-2017,,2015-01-01T00:00:00.000,628459
375,Nitrogen dioxide (NO2),Mean,CD,303,13.1,Bedford Stuyvesant (CD3),ppb,Summer 2021,,2021-06-01T00:00:00.000,741203
365,Fine particles (PM 2.5),Mean,CD,412,7.1,Jamaica and Hollis (CD12),mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547759
375,Nitrogen dioxide (NO2),Mean,UHF42,305,31.5,Upper East Side,ppb,Annual Average 2011,,2010-12-01T00:00:00.000,176615
657,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),UHF42,207,57.9,East Flatbush - Flatbush,"per 100,000 adults",2009-2011,,2009-01-01T00:00:00.000,131376
375,Nitrogen dioxide (NO2),Mean,UHF34,209,24.9,Bensonhurst - Bay Ridge,ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336654
375,Nitrogen dioxide (NO2),Mean,CD,403,11.5,Jackson Heights (CD3),ppb,Summer 2022,,2022-06-01T00:00:00.000,826357
650,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,UHF42,302,14.9,Central Harlem - Morningside Heights,"per 100,000 adults",2015-2017,,2015-01-01T00:00:00.000,628552
365,Fine particles (PM 2.5),Mean,UHF42,404,7.4,Bayside - Little Neck,mcg/m3,Winter 2015-16,,2015-12-01T00:00:00.000,410828
365,Fine particles (PM 2.5),Mean,UHF42,409,9.8,Southeast Queens,mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,177973
375,Nitrogen dioxide (NO2),Mean,Borough,4,22.5,Queens,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412421
375,Nitrogen dioxide (NO2),Mean,CD,301,21.7,Greenpoint and Williamsburg (CD1),ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336793
375,Nitrogen dioxide (NO2),Mean,CD,106,23.1,Stuyvesant Town and Turtle Bay (CD6),ppb,Summer 2019,,2019-06-01T00:00:00.000,643565
375,Nitrogen dioxide (NO2),Mean,UHF42,207,21.2,East Flatbush - Flatbush,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,176648
375,Nitrogen dioxide (NO2),Mean,UHF42,409,16.1,Southeast Queens,ppb,Summer 2009,,2009-06-01T00:00:00.000,175915
375,Nitrogen dioxide (NO2),Mean,UHF42,305,29.5,Upper East Side,ppb,Annual Average 2012,,2011-12-01T00:00:00.000,176657
365,Fine particles (PM 2.5),Mean,UHF42,402,11.9,West Queens,mcg/m3,Summer 2011,,2011-06-01T00:00:00.000,177882
375,Nitrogen dioxide (NO2),Mean,UHF34,203,17.1,Bedford Stuyvesant - Crown Heights,ppb,Annual Average 2021,,2021-01-01T00:00:00.000,741039
375,Nitrogen dioxide (NO2),Mean,UHF42,410,14.7,Rockaways,ppb,Annual Average 2009,,2008-12-01T00:00:00.000,176546
375,Nitrogen dioxide (NO2),Mean,CD,205,21.3,Fordham and University Heights (CD5),ppb,Winter 2020-21,,2020-12-01T00:00:00.000,741172
365,Fine particles (PM 2.5),Mean,CD,413,8.2,Queens Village (CD13),mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334347
375,Nitrogen dioxide (NO2),Mean,Borough,4,21.5,Queens,ppb,Annual Average 2011,,2010-12-01T00:00:00.000,179431
365,Fine particles (PM 2.5),Mean,UHF34,301,9.5,Washington Heights,mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,174260
365,Fine particles (PM 2.5),Mean,UHF42,210,6.8,Coney Island - Sheepshead Bay,mcg/m3,Annual Average 2017,,2017-01-01T00:00:00.000,547417
375,Nitrogen dioxide (NO2),Mean,CD,403,15.7,Jackson Heights (CD3),ppb,Summer 2017,,2017-06-01T00:00:00.000,550123
375,Nitrogen dioxide (NO2),Mean,CD,302,18.8,Fort Greene and Brooklyn Heights (CD2),ppb,Annual Average 2021,,2021-01-01T00:00:00.000,741201
375,Nitrogen dioxide (NO2),Mean,CD,202,26.1,Hunts Point and Longwood (CD2),ppb,Annual Average 2009,,2008-12-01T00:00:00.000,167522
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,403,29.3,Flushing - Clearview,"per 100,000 children",2012-2014,,2012-01-02T00:00:00.000,518918
375,Nitrogen dioxide (NO2),Mean,CD,209,16.2,Parkchester and Soundview (CD9),ppb,Annual Average 2022,,2022-01-01T00:00:00.000,826023
375,Nitrogen dioxide (NO2),Mean,UHF42,101,22.4,Kingsbridge - Riverdale,ppb,Winter 2013-14,,2013-12-01T00:00:00.000,212290
375,Nitrogen dioxide (NO2),Mean,UHF42,303,17.8,East Harlem,ppb,Summer 2016,,2016-06-01T00:00:00.000,412488
375,Nitrogen dioxide (NO2),Mean,CD,409,25.1,Kew Gardens and Woodhaven (CD9),ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336873
365,Fine particles (PM 2.5),Mean,CD,210,6.9,Throgs Neck and Co-op City (CD10),mcg/m3,Annual Average 2018,,2018-01-01T00:00:00.000,605957
365,Fine particles (PM 2.5),Mean,UHF42,407,6.6,Southwest Queens,mcg/m3,Annual Average 2018,,2018-01-01T00:00:00.000,605765
375,Nitrogen dioxide (NO2),Mean,CD,412,17.7,Jamaica and Hollis (CD12),ppb,Annual Average 2018,,2018-01-01T00:00:00.000,603092
365,Fine particles (PM 2.5),Mean,CD,305,9.1,East New York and Starrett City (CD5),mcg/m3,Winter 2014-15,,2014-12-01T00:00:00.000,334269
375,Nitrogen dioxide (NO2),Mean,CD,305,15.4,East New York and Starrett City (CD5),ppb,Annual Average 2022,,2022-01-01T00:00:00.000,826047
375,Nitrogen dioxide (NO2),Mean,UHF42,102,18.9,Northeast Bronx,ppb,Annual Average 2017,,2017-01-01T00:00:00.000,549764
365,Fine particles (PM 2.5),Mean,CD,204,14.9,Highbridge and Concourse (CD4),mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,168527
648,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),UHF42,306,139.1,Chelsea - Clinton,"per 100,000 children",2005-2007,,2005-01-01T00:00:00.000,130810
375,Nitrogen dioxide (NO2),Mean,UHF42,306,29.2,Chelsea - Clinton,ppb,Annual Average 2015,,2015-01-01T00:00:00.000,336559
365,Fine particles (PM 2.5),Mean,CD,109,7.5,Morningside Heights and Hamilton Heights (CD9),mcg/m3,Annual Average 2018,,2018-01-01T00:00:00.000,605918
375,Nitrogen dioxide (NO2),Mean,CD,413,12.2,Queens Village (CD13),ppb,Summer 2016,,2016-06-01T00:00:00.000,412821
365,Fine particles (PM 2.5),Mean,CD,412,8.3,Jamaica and Hollis (CD12),mcg/m3,Annual Average 2013,,2012-12-01T00:00:00.000,170453
375,Nitrogen dioxide (NO2),Mean,UHF42,402,22.6,West Queens,ppb,Winter 2021-22,,2021-12-01T00:00:00.000,825710
375,Nitrogen dioxide (NO2),Mean,UHF42,104,21.8,Pelham - Throgs Neck,ppb,Winter 2021-22,,2021-12-01T00:00:00.000,825788
643,Annual vehicle miles traveled,Million miles,UHF42,307,185.6,Gramercy Park - Murray Hill,per square mile,2005,,2005-01-01T00:00:00.000,151647
375,Nitrogen dioxide (NO2),Mean,CD,303,23.4,Bedford Stuyvesant (CD3),ppb,Winter 2020-21,,2020-12-01T00:00:00.000,741202
375,Nitrogen dioxide (NO2),Mean,CD,412,17.8,Jamaica and Hollis (CD12),ppb,Annual Average 2017,,2017-01-01T00:00:00.000,550151
365,Fine particles (PM 2.5),Mean,UHF42,409,9.4,Southeast Queens,mcg/m3,Annual Average 2009,,2008-12-01T00:00:00.000,178435
375,Nitrogen dioxide (NO2),Mean,UHF42,210,21.3,Coney Island - Sheepshead Bay,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412475
375,Nitrogen dioxide (NO2),Mean,UHF42,211,19.0,Williamsburg - Bushwick,ppb,Annual Average 2021,,2021-01-01T00:00:00.000,740946
365,Fine particles (PM 2.5),Mean,UHF42,202,9.8,Downtown - Heights - Slope,mcg/m3,Winter 2015-16,,2015-12-01T00:00:00.000,410759
375,Nitrogen dioxide (NO2),Mean,CD,305,24.7,East New York and Starrett City (CD5),ppb,Winter 2014-15,,2014-12-01T00:00:00.000,336807
365,Fine particles (PM 2.5),Mean,CD,307,7.3,Sunset Park (CD7),mcg/m3,Winter 2021-22,,2021-12-01T00:00:00.000,823491
375,Nitrogen dioxide (NO2),Mean,UHF42,207,23.8,East Flatbush - Flatbush,ppb,Winter 2015-16,,2015-12-01T00:00:00.000,412466
375,Nitrogen dioxide (NO2),Mean,UHF34,402,21.7,West Queens,ppb,Summer 2009,,2009-06-01T00:00:00.000,172089
375,Nitrogen dioxide (NO2),Mean,CD,412,21.6,Jamaica and Hollis (CD12),ppb,Annual Average 2011,,2010-12-01T00:00:00.000,167680
375,Nitrogen dioxide (NO2),Mean,UHF42,410,10.1,Rockaways,ppb,Summer 2010,,2010-06-01T00:00:00.000,175958
375,Nitrogen dioxide (NO2),Mean,UHF42,207,30.5,East Flatbush - Flatbush,ppb,Winter 2008-09,,2008-12-01T00:00:00.000,175262
365,Fine particles (PM 2.5),Mean,CD,411,6.9,Bayside and Little Neck (CD11),mcg/m3,Winter 2018-19,,2018-12-01T00:00:00.000,650052
365,Fine particles (PM 2.5),Mean,UHF42,404,7.6,Bayside - Little Neck,mcg/m3,Winter 2017-18,,2017-12-01T00:00:00.000,605758
375,Nitrogen dioxide (NO2),Mean,UHF42,201,14.1,Greenpoint,ppb,Summer 2022,,2022-06-01T00:00:00.000,825775
375,Nitrogen dioxide (NO2),Mean,CD,103,34.9,Lower East Side and Chinatown (CD3),ppb,Winter 2010-11,,2010-12-01T00:00:00.000,165859
365,Fine particles (PM 2.5),Mean,CD,305,12.3,East New York and Starrett City (CD5),mcg/m3,Winter 2010-11,,2010-12-01T00:00:00.000,168540
375,Nitrogen dioxide (NO2),Mean,CD,411,12.7,Bayside and Little Neck (CD11),ppb,Summer 2019,,2019-06-01T00:00:00.000,643706
365,Fine particles (PM 2.5),Mean,UHF42,105,10.9,Crotona -Tremont,mcg/m3,Summer 2013,,2013-06-01T00:00:00.000,177941
